;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptIhzPrognosePeriodiekAangifteMetWinstbijlageCategoriaal2016)"

"Sort";"ID";"Level";"Label nl";"Label en";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Documentation de";"Documentation fr";"Ddef.Guidance nl";"Ddef.Guidance en";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
784;"frc-i:FranchiseFee";2;"   Franchisefee";"   Franchise fee";"   Franchisefee";"   Franchisefee";"";"FranchiseFee";"frc-i";"FranchiseFee";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FranchiseFee";"xbrli:item";1;0;"frc-abstr:OperationExpenseOtherTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De vergoeding die de franchisenemer betaalt aan de franchisegever voor het gebruik van de formule.";"";"";"";"De vergoeding voor het gebruik van de door de franchisegever ontwikkelde/beschikbaar gestelde formule.";"";"";"";""
785;"frc-i:ManagementFee";2;"   Managementfee";"   Management fee";"   Managementfee";"   Managementfee";"";"ManagementFee";"frc-i";"ManagementFee";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ManagementFee";"xbrli:item";1;0;"frc-abstr:OperationExpenseOtherTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De vergoeding voor het ""ter beschikking stellen"" van de directeur, administratieve ondersteuning etc.";"";"";"";"Vergoeding vanuit de onderneming (vaak een werkmaatschappij) aan het management (van de holding).";"";"";"";""
786;"frc-abstr:OperationExpenseOtherTitle";1;"Overige bedrijfskosten";"Operation expense other title";"Overige bedrijfskosten";"Overige bedrijfskosten";"";"OperationExpenseOtherTitle";"frc-abstr";"OperationExpenseOtherTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#OperationExpenseOtherTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
787;"venj-bw2-i:OperatingExpensesOther";2;"   Overige bedrijfskosten";"   Other operating expenses";"   Sonstige Betriebsausgaben";"   Autres frais de fonctionnement";"";"OperatingExpensesOther";"venj-bw2-i";"OperatingExpensesOther";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#OperatingExpensesOther";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De lasten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de normale bedrijfsactiviteiten en die niet in een andere categorie in te delen zijn.";"";"";"";"";"";"";"";"Article: 9, IssueDate: 2015-01-01, Name: Besluit jaarrekening banken|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 3|Article: 16b, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 377, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3, Subparagraph: j|Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Article: 395a, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108|Chapter: 620, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: B13, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110|Chapter: C2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 205"
788;"rj-i:PersonnelRelatedOtherExpenses";3;"      Overige personeelsgerelateerde kosten";"      Other personnel related expenses";"      Overige personeelsgerelateerde kosten";"      Overige personeelsgerelateerde kosten";"";"PersonnelRelatedOtherExpenses";"rj-i";"PersonnelRelatedOtherExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#PersonnelRelatedOtherExpenses";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de arbeid van werknemers die in dienstverband van de rechtspersoon zijn. Deze kosten zijn niet in te delen in categorieën salarislasten, sociale lasten of pensioenlasten.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
789;"rj-i:AccommodationCosts";3;"      Huisvestingskosten";"      Accommodation costs";"      Huisvestingskosten";"      Huisvestingskosten";"";"AccommodationCosts";"rj-i";"AccommodationCosts";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#AccommodationCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die behoren tot de huisvesting van de rechtspersoon.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503|Chapter: 615, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 306|Chapter: 660, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 660, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 512|Chapter: 650, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 422"
790;"rj-i:SalesRelatedExpenses";3;"      Verkoop gerelateerde kosten";"      Sales related expenses";"      Verkoop gerelateerde kosten";"      Verkoop gerelateerde kosten";"";"SalesRelatedExpenses";"rj-i";"SalesRelatedExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#SalesRelatedExpenses";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die behoren tot de verkoopactiviteiten van de rechtspersoon.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
791;"rj-i:CarAndTransportCosts";3;"      Auto- en transportkosten";"      Car and transport costs";"      Auto- en transportkosten";"      Auto- en transportkosten";"";"CarAndTransportCosts";"rj-i";"CarAndTransportCosts";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#CarAndTransportCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die behoren tot vervoer van personen en goederen.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
792;"rj-i:OfficeRelatedExpenses";3;"      Kantoorkosten";"      Office related expenses";"      Kantoorkosten";"      Kantoorkosten";"";"OfficeRelatedExpenses";"rj-i";"OfficeRelatedExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OfficeRelatedExpenses";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien of samenhangen met de gebeurtenissen of transacties die betrekking hebben op administratieve handelingen van de rechtspersoon.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
793;"rj-i:GeneralExpenses";3;"      Algemene kosten";"      General expenses";"      Algemene kosten";"      Algemene kosten";"";"GeneralExpenses";"rj-i";"GeneralExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#GeneralExpenses";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de normale bedrijfsactiviteiten van de rechtspersonen en die niet in een andere categorie zijn in te delen.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 402a"
794;"rj-i:OperationalExpenses";3;"      Exploitatiekosten";"      Operational expenses";"      Exploitatiekosten";"      Exploitatiekosten";"";"OperationalExpenses";"rj-i";"OperationalExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OperationalExpenses";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de activiteiten om een onderneming te exploiteren.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
795;"rj-i:UndefinedOtherExpenses";3;"      Andere kosten";"      Other undefined expenses";"      Andere kosten";"      Andere kosten";"";"UndefinedOtherExpenses";"rj-i";"UndefinedOtherExpenses";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#UndefinedOtherExpenses";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die indirect behoren tot de normale bedrijfsactiviteiten van de rechtspersonen en die niet in een andere categorie zijn in te delen.";"";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
796;"frc-abstr:NotesLivestockBreedingSpecificationTitle";1;"Toelichting op de veeteelt specificatie [Titel]";"Livestock breeding specification [Title]";"Toelichting op de veeteelt specificatie [Titel]";"Toelichting op de veeteelt specificatie [Titel]";"";"NotesLivestockBreedingSpecificationTitle";"frc-abstr";"NotesLivestockBreedingSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#NotesLivestockBreedingSpecificationTitle";"sbr:presentationItem";9;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
797;"frc-i:DivergenceOfRegulationsToGiveBetterInsight";2;"   Afwijking van voorschriften voor het verschaffen van inzicht";"   Divergence of regulations to give better insight.";"   Afwijking van voorschriften voor het verschaffen van inzicht";"   Afwijking van voorschriften voor het verschaffen van inzicht";"";"DivergenceOfRegulationsToGiveBetterInsight";"frc-i";"DivergenceOfRegulationsToGiveBetterInsight";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DivergenceOfRegulationsToGiveBetterInsight";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De keuze of er word afgeweken van de standaard voorschriften om een beter inzicht te geven.";"";"";"";"";"";"";"";"Article: 362, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108"
798;"frc-i:DivergenceOfRegulationsToGiveBetterInsightDisclosure";2;"   Informatieverschaffing op de afwijking van voorschriften voor het verschaffen van inzicht";"   Disclosure of the divergence of regulations to give better insight";"   Informatieverschaffing op de afwijking van voorschriften voor het verschaffen van inzicht";"   Informatieverschaffing op de afwijking van voorschriften voor het verschaffen van inzicht";"";"DivergenceOfRegulationsToGiveBetterInsightDisclosure";"frc-i";"DivergenceOfRegulationsToGiveBetterInsightDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DivergenceOfRegulationsToGiveBetterInsightDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De reden waarom er word afgeweken van de standaard voorschriften om een beter inzicht te geven.";"";"";"";"";"";"";"";"Article: 362, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108"
799;"frc-i:RevenuesAndAccretionDisclosure";2;"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"   Disclosure on the revenue, when the revenue holds both revenue and accretion";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"";"RevenuesAndAccretionDisclosure";"frc-i";"RevenuesAndAccretionDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenuesAndAccretionDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"Toelichtig op de omzet, indien de omzet zowel omzet als aanwas betreft vul Ja in. Hierbij wijkt de rapporteur bewust af van BW2 titel 9.";"";"";"";"Toelichtig op de omzet, indien de omzet zowel omzet als aanwas betreft vul Ja in. Hierbij wijkt de rapporteur bewust af van BW9.";"";"";"";""
800;"frc-i:RevenuesAndAccretionBreakdownDisclosure";2;"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"   Disclosure for the purpose of the breakdown of the revenue and accretion.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"";"RevenuesAndAccretionBreakdownDisclosure";"frc-i";"RevenuesAndAccretionBreakdownDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenuesAndAccretionBreakdownDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"Toelichting om uitsplisting te geven op de omzet en aanwas.";"";"";"";"Indien het concept omzet en aanwas is ingevuld kan dit concept gebruikt worden om een verdere tekstuele uitsplitsing te geven.";"";"";"";""
801;"frc-abstr:PrivateIntakesAndDepositsNaturalPersonsTitle";1;"Privé opnamen en stortingen natuurlijke personen";"Private intakes and deposits natural persons title";"Privé opnamen en stortingen natuurlijke personen";"Privé opnamen en stortingen natuurlijke personen";"";"PrivateIntakesAndDepositsNaturalPersonsTitle";"frc-abstr";"PrivateIntakesAndDepositsNaturalPersonsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#PrivateIntakesAndDepositsNaturalPersonsTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
802;"frc-i:PrivateIntakesNaturalPersons";2;"   Privé opnamen";"   Private intakes natural persons";"   Privé opnamen natuurlijke personen";"   Privé opnamen natuurlijke personen";"http://www.xbrl.org/2003/role/terseLabel";"PrivateIntakesNaturalPersons";"frc-i";"PrivateIntakesNaturalPersons";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PrivateIntakesNaturalPersons";"xbrli:item";1;0;"frc-abstr:PrivateIntakesAndDepositsNaturalPersonsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"Bedrag aan opnamen en betaalde belastingen door de bestuurders of eigenaren van de organisatie van de rekening van de onderneming.";"";"";"";"Het bedrag aan opnamen en betaalde belastingen door de bestuurders of eigenaren van de organisatie als privé persoon ten laste van de rekening van de onderneming.";"";"";"";""
803;"frc-i:PrivateDepositesNaturalPersons";2;"   Privé stortingen";"   Privé deposits";"   Privé stortingen natuurlijke personen";"   Privé stortingen natuurlijke personen";"http://www.xbrl.org/2003/role/terseLabel";"PrivateDepositesNaturalPersons";"frc-i";"PrivateDepositesNaturalPersons";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PrivateDepositesNaturalPersons";"xbrli:item";1;0;"frc-abstr:PrivateIntakesAndDepositsNaturalPersonsTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"Bedrag aan stortingen en ontvangen belastingen door de bestuurders of eigenaren van de organisatie op rekening van de onderneming.";"";"";"";"Het bedrag aan stortingen en ontvangen belastingen door de bestuurders of eigenaren van de organisatie als privé persoon ten gunste van de rekening van de onderneming.";"";"";"";""
804;"frc-abstr:CashBudgetBalanceTitle";1;"Saldi liquiditeitsbegroting";"Cash budget balance";"Saldi liquiditeitsbegroting";"Saldi liquiditeitsbegroting";"";"CashBudgetBalanceTitle";"frc-abstr";"CashBudgetBalanceTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#CashBudgetBalanceTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
805;"frc-i:CashBudgetBalanceBeginningMonth";2;"   Saldo begin van de maand liquiditeitsbegroting";"   Cash budget balance beginning of the month";"   Saldo begin van de maand liquiditeitsbegroting";"   Saldo begin van de maand liquiditeitsbegroting";"";"CashBudgetBalanceBeginningMonth";"frc-i";"CashBudgetBalanceBeginningMonth";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CashBudgetBalanceBeginningMonth";"xbrli:item";1;0;"frc-abstr:CashBudgetBalanceTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"Het begrote beginsaldo van de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";"Het begrote beginsaldo van de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";""
806;"frc-i:CashBudgetCashFlowsOperatingActivities";2;"   Kasstroom operationele activiteiten liquiditeitsbegroting";"   Cash budget cash flows operating activities";"   Kasstroom operationele activiteiten liquiditeitsbegroting";"   Kasstroom operationele activiteiten liquiditeitsbegroting";"";"CashBudgetCashFlowsOperatingActivities";"frc-i";"CashBudgetCashFlowsOperatingActivities";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CashBudgetCashFlowsOperatingActivities";"xbrli:item";1;0;"frc-abstr:CashBudgetBalanceTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De begrote kasstroom voor operationele activiteiten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";"De begrote kasstroom voor operationele activiteiten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";""
807;"frc-i:CashBudgetCashFlowsInvestmentActivities";2;"   Kasstroom investeringsactiviteiten liquiditeitsbegroting";"   Cash budget cash flows investment activities";"   Kasstroom investeringsactiviteiten liquiditeitsbegroting";"   Kasstroom investeringsactiviteiten liquiditeitsbegroting";"";"CashBudgetCashFlowsInvestmentActivities";"frc-i";"CashBudgetCashFlowsInvestmentActivities";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CashBudgetCashFlowsInvestmentActivities";"xbrli:item";1;0;"frc-abstr:CashBudgetBalanceTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De begrote kasstroom voor investeringsactiviteiten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";"De begrote kasstroom voor investeringsactiviteiten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";""
808;"frc-i:CashBudgetCashFlowsFinancingActivities";2;"   Kasstroom financieringsactiviteiten liquiditeitsbegroting";"   Cash budget cash flows financing activities";"   Kasstroom financieringsactiviteiten liquiditeitsbegroting";"   Kasstroom financieringsactiviteiten liquiditeitsbegroting";"";"CashBudgetCashFlowsFinancingActivities";"frc-i";"CashBudgetCashFlowsFinancingActivities";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CashBudgetCashFlowsFinancingActivities";"xbrli:item";1;0;"frc-abstr:CashBudgetBalanceTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De begrote kasstroom voor financieringsactiviteiten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";"De begrote kasstroom voor financieringsactiviteiten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";""
809;"frc-i:CashBudgetBalanceEndMonth";2;"   Saldo eind van de maand liquiditeitsbegroting";"   Cash budget balance end of the month";"   Saldo eind van de maand liquiditeitsbegroting";"   Saldo eind van de maand liquiditeitsbegroting";"";"CashBudgetBalanceEndMonth";"frc-i";"CashBudgetBalanceEndMonth";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CashBudgetBalanceEndMonth";"xbrli:item";1;0;"frc-abstr:CashBudgetBalanceTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"Het begrote eindsaldo van de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";"Het begrote eindsaldo van de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"";"";""
810;"frc-abstr:NotesLivestockBreedingSpecificationTitle";1;"Toelichting op de veeteelt specificatie [Titel]";"Livestock breeding specification [Title]";"Toelichting op de veeteelt specificatie [Titel]";"Toelichting op de veeteelt specificatie [Titel]";"";"NotesLivestockBreedingSpecificationTitle";"frc-abstr";"NotesLivestockBreedingSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#NotesLivestockBreedingSpecificationTitle";"sbr:presentationItem";9;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
811;"frc-i:DivergenceOfRegulationsToGiveBetterInsight";2;"   Afwijking van voorschriften voor het verschaffen van inzicht";"   Divergence of regulations to give better insight.";"   Afwijking van voorschriften voor het verschaffen van inzicht";"   Afwijking van voorschriften voor het verschaffen van inzicht";"";"DivergenceOfRegulationsToGiveBetterInsight";"frc-i";"DivergenceOfRegulationsToGiveBetterInsight";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DivergenceOfRegulationsToGiveBetterInsight";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De keuze of er word afgeweken van de standaard voorschriften om een beter inzicht te geven.";"";"";"";"";"";"";"";"Article: 362, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108"
