;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptVpb2016)"

"Sort";"ID";"Level";"Label nl";"Label en";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Documentation de";"Documentation fr";"Ddef.Guidance nl";"Ddef.Guidance en";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
631;"bd-bedr:ReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntityCommercialValue";3;"      Waarde economisch verkeer vervangende bedrijfsmiddel bij ontvoeging";"      Waarde economisch verkeer vervangende bedrijfsmiddel bij ontvoeging";"      Waarde economisch verkeer vervangende bedrijfsmiddel bij ontvoeging";"      Waarde economisch verkeer vervangende bedrijfsmiddel bij ontvoeging";"";"ReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntityCommercialValue";"bd-bedr";"ReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntityCommercialValue";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntityCommercialValue";"xbrli:item";1;0;"bd-bedr-tuple:SubsidiariesRemovalTaxEntitySpecification";"1";"17";"0";"0";"nl-types:nonNegativeMonetaryNoDecimalsItemType";"nonNegativeMonetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"0";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507306|Article: 15ai, Name: Wet VPB1969, Paragraph: 2"
632;"bd-bedr:ReplacingBusinessAssetsOccasionRemovalSubsidiaryBookValue";3;"      Boekwaarde van vervangende bedrijfsmiddel bij ontvoeging";"      Boekwaarde van vervangende bedrijfsmiddel bij ontvoeging";"      Boekwaarde van vervangende bedrijfsmiddel bij ontvoeging";"      Boekwaarde van vervangende bedrijfsmiddel bij ontvoeging";"";"ReplacingBusinessAssetsOccasionRemovalSubsidiaryBookValue";"bd-bedr";"ReplacingBusinessAssetsOccasionRemovalSubsidiaryBookValue";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ReplacingBusinessAssetsOccasionRemovalSubsidiaryBookValue";"xbrli:item";1;0;"bd-bedr-tuple:SubsidiariesRemovalTaxEntitySpecification";"1";"16";"0";"0";"nl-types:nonNegativeMonetaryNoDecimalsItemType";"nonNegativeMonetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"0";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507307|Article: 15ai, Name: Wet VPB1969, Paragraph: 2"
633;"bd-bedr:ProfitRevaluationReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntity";3;"      Winst fiscale eenheid door herwaardering vervangende bedrijfsmiddel bij ontvoeging";"      Winst fiscale eenheid door herwaardering vervangende bedrijfsmiddel bij ontvoeging";"      Winst fiscale eenheid door herwaardering vervangende bedrijfsmiddel bij ontvoeging";"      Winst fiscale eenheid door herwaardering vervangende bedrijfsmiddel bij ontvoeging";"";"ProfitRevaluationReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntity";"bd-bedr";"ProfitRevaluationReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntity";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ProfitRevaluationReplacingBusinessAssetsOccasionRemovalSubsidiaryTaxEntity";"xbrli:item";1;0;"bd-bedr-tuple:SubsidiariesRemovalTaxEntitySpecification";"1";"10";"0";"0";"nl-types:nonNegativeMonetaryNoDecimalsItemType";"nonNegativeMonetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"0";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 15ai, Name: Wet VPB1969, Paragraph: 2|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507308"
634;"bd-bedr:ReinvestmentReserveOccasionRemovingSubsidiaryTaxEntityExists";3;"      Herinvesteringsreserve op balans ontvoegende dochtermaatschappij";"      Herinvesteringsreserve op balans ontvoegende dochtermaatschappij";"      Herinvesteringsreserve op balans ontvoegende dochtermaatschappij";"      Herinvesteringsreserve op balans ontvoegende dochtermaatschappij";"";"ReinvestmentReserveOccasionRemovingSubsidiaryTaxEntityExists";"bd-bedr";"ReinvestmentReserveOccasionRemovingSubsidiaryTaxEntityExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ReinvestmentReserveOccasionRemovingSubsidiaryTaxEntityExists";"xbrli:item";1;0;"bd-bedr-tuple:SubsidiariesRemovalTaxEntitySpecification";"1";"13";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 15aj, Name: Wet VPB1969, Paragraph: 1|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 516299"
635;"bd-bedr:ReinvestmentReserveReplacementIntentionOccasionRemovingSubsidiaryTaxEntityExists";3;"      Vervangingsvoornemen herinvesteringsreserve ontvoegende dochtermaatschappij";"      Vervangingsvoornemen herinvesteringsreserve ontvoegende dochtermaatschappij";"      Vervangingsvoornemen herinvesteringsreserve ontvoegende dochtermaatschappij";"      Vervangingsvoornemen herinvesteringsreserve ontvoegende dochtermaatschappij";"";"ReinvestmentReserveReplacementIntentionOccasionRemovingSubsidiaryTaxEntityExists";"bd-bedr";"ReinvestmentReserveReplacementIntentionOccasionRemovingSubsidiaryTaxEntityExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ReinvestmentReserveReplacementIntentionOccasionRemovingSubsidiaryTaxEntityExists";"xbrli:item";1;0;"bd-bedr-tuple:SubsidiariesRemovalTaxEntitySpecification";"1";"14";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 516300|Article: 15aj, Name: Wet VPB1969, Paragraph: 1"
636;"bd-bedr-tuple:TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";2;"   Dochtermaatschappijen, beëindiging door ontbinding en vereffening";"   Dochtermaatschappijen, beëindiging door ontbinding en vereffening";"   Dochtermaatschappijen, beëindiging door ontbinding en vereffening";"   Dochtermaatschappijen, beëindiging door ontbinding en vereffening";"";"TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";"bd-bedr-tuple";"TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedr-tuples#TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";"sbr:specificationTuple";1;1;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: mda definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 24"
637;"bd-bedr:SubsidiaryName";3;"      Naam dochtermaatschappij";"      Naam dochtermaatschappij";"      Naam dochtermaatschappij";"      Naam dochtermaatschappij";"";"SubsidiaryName";"bd-bedr";"SubsidiaryName";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#SubsidiaryName";"xbrli:item";3;0;"bd-bedr-tuple:TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";"1";"2";"0";"0";"bd-types:anstring70VItemType";"anstring70V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"70";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: mda definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 68"
638;"bd-bedr:SettlementDateSubsidiariesTerminationFromTaxentityByDissolutionAndSettlementTitle";3;"      Vereffeningsdatum dochtermaatschappij";"      Vereffeningsdatum dochtermaatschappij";"      Vereffeningsdatum dochtermaatschappij";"      Vereffeningsdatum dochtermaatschappij";"";"SettlementDateSubsidiariesTerminationFromTaxentityByDissolutionAndSettlementTitle";"bd-bedr";"SettlementDateSubsidiariesTerminationFromTaxentityByDissolutionAndSettlementTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#SettlementDateSubsidiariesTerminationFromTaxentityByDissolutionAndSettlementTitle";"xbrli:item";1;0;"bd-bedr-tuple:TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";"1";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507310"
639;"bd-bedr:SettlementSubsidiaryUnpaidDebts";3;"      Onbetaald gebleven schulden bij vereffening dochtermaatschappij";"      Onbetaald gebleven schulden bij vereffening dochtermaatschappij";"      Onbetaald gebleven schulden bij vereffening dochtermaatschappij";"      Onbetaald gebleven schulden bij vereffening dochtermaatschappij";"";"SettlementSubsidiaryUnpaidDebts";"bd-bedr";"SettlementSubsidiaryUnpaidDebts";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#SettlementSubsidiaryUnpaidDebts";"xbrli:item";1;0;"bd-bedr-tuple:TaxEntityTerminationDissolutionSettlementSubsidiariesSpecification";"1";"1";"0";"0";"nl-types:nonNegativeMonetaryNoDecimalsItemType";"nonNegativeMonetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"0";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507311|Article: 8, Name: Wet VPB1969, Paragraph: 1"
640;"bd-abstr:HoldingAndLicencingAndFinancingAndOtherActivitiesTitle";1;"Houdster- licentie- financierings- en overige activiteiten";"Houdster- licentie- financierings- en overige activiteiten";"Houdster- licentie- financierings- en overige activiteiten";"Houdster- licentie- financierings- en overige activiteiten";"";"HoldingAndLicencingAndFinancingAndOtherActivitiesTitle";"bd-abstr";"HoldingAndLicencingAndFinancingAndOtherActivitiesTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#HoldingAndLicencingAndFinancingAndOtherActivitiesTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
641;"bd-abstr:CommercialActivitiesRevenuesCostsPart1Title";2;"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 1";"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 1";"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 1";"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 1";"";"CommercialActivitiesRevenuesCostsPart1Title";"bd-abstr";"CommercialActivitiesRevenuesCostsPart1Title";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#CommercialActivitiesRevenuesCostsPart1Title";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
642;"bd-abstr:CommercialActivitiesRevenuesTitle";3;"      Opbrengsten commerciele activiteiten";"      Opbrengsten commerciele activiteiten";"      Opbrengsten commerciele activiteiten";"      Opbrengsten commerciele activiteiten";"";"CommercialActivitiesRevenuesTitle";"bd-abstr";"CommercialActivitiesRevenuesTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#CommercialActivitiesRevenuesTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
643;"bd-bedr:HoldingActivitiesRevenues";4;"         Opbrengsten houdsteractiviteiten";"         Opbrengsten houdsteractiviteiten";"         Opbrengsten houdsteractiviteiten";"         Opbrengsten houdsteractiviteiten";"";"HoldingActivitiesRevenues";"bd-bedr";"HoldingActivitiesRevenues";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#HoldingActivitiesRevenues";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308961|Article: 8b, Name: Wet VPB1969"
644;"bd-bedr:LicencingActivitiesRevenues";4;"         Opbrengsten licentie-activiteiten";"         Opbrengsten licentie-activiteiten";"         Opbrengsten licentie-activiteiten";"         Opbrengsten licentie-activiteiten";"";"LicencingActivitiesRevenues";"bd-bedr";"LicencingActivitiesRevenues";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#LicencingActivitiesRevenues";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 8b, Name: Wet VPB1969|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308962"
645;"bd-bedr:FinancingActivitiesRevenues";4;"         Opbrengsten financieringsactiviteiten";"         Opbrengsten financieringsactiviteiten";"         Opbrengsten financieringsactiviteiten";"         Opbrengsten financieringsactiviteiten";"";"FinancingActivitiesRevenues";"bd-bedr";"FinancingActivitiesRevenues";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#FinancingActivitiesRevenues";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308963|Article: 8b, Name: Wet VPB1969"
646;"bd-bedr:OtherActivitiesRevenues";4;"         Opbrengsten overige activiteiten";"         Opbrengsten overige activiteiten";"         Opbrengsten overige activiteiten";"         Opbrengsten overige activiteiten";"";"OtherActivitiesRevenues";"bd-bedr";"OtherActivitiesRevenues";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#OtherActivitiesRevenues";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308964|Article: 8b, Name: Wet VPB1969"
647;"bd-abstr:CommercialActivitiesCostsTitle";3;"      Kosten commerciele activiteiten";"      Kosten commerciele activiteiten";"      Kosten commerciele activiteiten";"      Kosten commerciele activiteiten";"";"CommercialActivitiesCostsTitle";"bd-abstr";"CommercialActivitiesCostsTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#CommercialActivitiesCostsTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
648;"bd-bedr:HoldingActivitiesCosts";4;"         Kosten houdsteractiviteiten";"         Kosten houdsteractiviteiten";"         Kosten houdsteractiviteiten";"         Kosten houdsteractiviteiten";"";"HoldingActivitiesCosts";"bd-bedr";"HoldingActivitiesCosts";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#HoldingActivitiesCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308957|Article: 8b, Name: Wet VPB1969"
649;"bd-bedr:LicencingActivitiesCosts";4;"         Kosten licentie-activiteiten";"         Kosten licentie-activiteiten";"         Kosten licentie-activiteiten";"         Kosten licentie-activiteiten";"";"LicencingActivitiesCosts";"bd-bedr";"LicencingActivitiesCosts";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#LicencingActivitiesCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 8b, Name: Wet VPB1969|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308958"
650;"bd-bedr:FinancingActivitiesCosts";4;"         Kosten financieringsactiviteiten";"         Kosten financieringsactiviteiten";"         Kosten financieringsactiviteiten";"         Kosten financieringsactiviteiten";"";"FinancingActivitiesCosts";"bd-bedr";"FinancingActivitiesCosts";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#FinancingActivitiesCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308959|Article: 8b, Name: Wet VPB1969"
651;"bd-bedr:ActivitiesOtherCosts";4;"         Kosten overige activiteiten";"         Kosten overige activiteiten";"         Kosten overige activiteiten";"         Kosten overige activiteiten";"";"ActivitiesOtherCosts";"bd-bedr";"ActivitiesOtherCosts";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ActivitiesOtherCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308960|Article: 8b, Name: Wet VPB1969"
652;"bd-abstr:CommercialActivitiesTaxableProfitCalculationBalanceTitle";3;"      Saldo fiscale winstberekening commerciele activiteiten";"      Saldo fiscale winstberekening commerciele activiteiten";"      Saldo fiscale winstberekening commerciele activiteiten";"      Saldo fiscale winstberekening commerciele activiteiten";"";"CommercialActivitiesTaxableProfitCalculationBalanceTitle";"bd-abstr";"CommercialActivitiesTaxableProfitCalculationBalanceTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#CommercialActivitiesTaxableProfitCalculationBalanceTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
653;"bd-bedr:BalanceProfitOnHoldingActivitiesComparisonMethod";4;"         Saldo fiscale winstberekening houdsteractiviteiten";"         Saldo fiscale winstberekening houdsteractiviteiten";"         Saldo fiscale winstberekening houdsteractiviteiten";"         Saldo fiscale winstberekening houdsteractiviteiten";"";"BalanceProfitOnHoldingActivitiesComparisonMethod";"bd-bedr";"BalanceProfitOnHoldingActivitiesComparisonMethod";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BalanceProfitOnHoldingActivitiesComparisonMethod";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 8b, Name: Wet VPB1969|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308953"
654;"bd-bedr:BalanceProfitOnLicencingActivitiesComparisonMethod";4;"         Saldo fiscale winstberekening licentie-activiteiten";"         Saldo fiscale winstberekening licentie-activiteiten";"         Saldo fiscale winstberekening licentie-activiteiten";"         Saldo fiscale winstberekening licentie-activiteiten";"";"BalanceProfitOnLicencingActivitiesComparisonMethod";"bd-bedr";"BalanceProfitOnLicencingActivitiesComparisonMethod";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BalanceProfitOnLicencingActivitiesComparisonMethod";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 8b, Name: Wet VPB1969|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308954"
655;"bd-bedr:BalanceProfitOnFinancingActivitiesComparisonMethod";4;"         Saldo fiscale winstberekening financieringsactiviteiten";"         Saldo fiscale winstberekening financieringsactiviteiten";"         Saldo fiscale winstberekening financieringsactiviteiten";"         Saldo fiscale winstberekening financieringsactiviteiten";"";"BalanceProfitOnFinancingActivitiesComparisonMethod";"bd-bedr";"BalanceProfitOnFinancingActivitiesComparisonMethod";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BalanceProfitOnFinancingActivitiesComparisonMethod";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 8b, Name: Wet VPB1969|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308955"
656;"bd-bedr:BalanceProfitOnOtherActivitiesComparisonMethod";4;"         Saldo fiscale winstberekening overige activiteiten";"         Saldo fiscale winstberekening overige activiteiten";"         Saldo fiscale winstberekening overige activiteiten";"         Saldo fiscale winstberekening overige activiteiten";"";"BalanceProfitOnOtherActivitiesComparisonMethod";"bd-bedr";"BalanceProfitOnOtherActivitiesComparisonMethod";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BalanceProfitOnOtherActivitiesComparisonMethod";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308956|Article: 8b, Name: Wet VPB1969"
657;"bd-bedr:BalanceProfitModelB";3;"      Saldo fiscale winstberekening model B";"      Saldo fiscale winstberekening model B";"      Saldo fiscale winstberekening model B";"      Saldo fiscale winstberekening model B";"";"BalanceProfitModelB";"bd-bedr";"BalanceProfitModelB";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BalanceProfitModelB";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308952"
658;"bd-abstr:CommercialActivitiesRevenuesCostsPart2Title";2;"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 2";"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 2";"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 2";"   Opbrengsten c.q kosten van commerciele activiteiten onderdeel 2";"";"CommercialActivitiesRevenuesCostsPart2Title";"bd-abstr";"CommercialActivitiesRevenuesCostsPart2Title";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#CommercialActivitiesRevenuesCostsPart2Title";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
659;"bd-bedr:CommercialActivitiesGroupRelatedActivities";3;"      Werkzaamheden binnen concernverband";"      Werkzaamheden binnen concernverband";"      Werkzaamheden binnen concernverband";"      Werkzaamheden binnen concernverband";"";"CommercialActivitiesGroupRelatedActivities";"bd-bedr";"CommercialActivitiesGroupRelatedActivities";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#CommercialActivitiesGroupRelatedActivities";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 3a, Name: Uitvoeringsbesluit Internationale bijstandsverlening, Paragraph: 1|Article: 8, Name: WIB, Paragraph: 5|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 641884"
660;"bd-bedr:CommercialActivitiesInterestOrRoyaltyGuidelineAppeal";3;"      Beroep op verdrag of rente- of royaltyrichtlijn";"      Beroep op verdrag of rente- of royaltyrichtlijn";"      Beroep op verdrag of rente- of royaltyrichtlijn";"      Beroep op verdrag of rente- of royaltyrichtlijn";"";"CommercialActivitiesInterestOrRoyaltyGuidelineAppeal";"bd-bedr";"CommercialActivitiesInterestOrRoyaltyGuidelineAppeal";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#CommercialActivitiesInterestOrRoyaltyGuidelineAppeal";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 3a, Name: Uitvoeringsbesluit Internationale bijstandsverlening, Paragraph: 6|Article: 8, Name: WIB, Paragraph: 5|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 641885"
