;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptKredietKleinNatuurlijkPersoonCategoriaal2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
852;"frc-i:RevenuesAndAccretionDisclosure";2;"   Disclosure on the revenue, when the revenue holds both revenue and accretion";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"";"RevenuesAndAccretionDisclosure";"frc-i";"RevenuesAndAccretionDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenuesAndAccretionDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Toelichtig op de omzet, indien de omzet zowel omzet als aanwas betreft vul Ja in. Hierbij wijkt de rapporteur bewust af van BW2 titel 9.";"";"";"";"Toelichtig op de omzet, indien de omzet zowel omzet als aanwas betreft vul Ja in. Hierbij wijkt de rapporteur bewust af van BW9.";"";"";""
853;"frc-i:RevenuesAndAccretionBreakdownDisclosure";2;"   Disclosure for the purpose of the breakdown of the revenue and accretion.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"";"RevenuesAndAccretionBreakdownDisclosure";"frc-i";"RevenuesAndAccretionBreakdownDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenuesAndAccretionBreakdownDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"Toelichting om uitsplisting te geven op de omzet en aanwas.";"";"";"";"Indien het concept omzet en aanwas is ingevuld kan dit concept gebruikt worden om een verdere tekstuele uitsplitsing te geven.";"";"";""
854;"frc-abstr:OffBalanceSheetCommitmentsDisclosureTitle";1;"Contingent liabilities disclosure title";"Niet uit de balans blijkende verplichtingen";"Niet uit de balans blijkende verplichtingen";"Niet uit de balans blijkende verplichtingen";"";"OffBalanceSheetCommitmentsDisclosureTitle";"frc-abstr";"OffBalanceSheetCommitmentsDisclosureTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#OffBalanceSheetCommitmentsDisclosureTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
855;"venj-bw2-i:OffBalanceSheetCommitmentsDisclosure";2;"   Disclosure of off-balance sheet commitments";"   Informatieverschaffing over niet in de balans opgenomen verplichtingen";"   Offenlegung der außerbilanziellen Verpflichtungen";"   Publication de souscriptions hors bilan";"";"OffBalanceSheetCommitmentsDisclosure";"venj-bw2-i";"OffBalanceSheetCommitmentsDisclosure";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#OffBalanceSheetCommitmentsDisclosure";"xbrli:item";1;0;"frc-abstr:OffBalanceSheetCommitmentsDisclosureTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De nadere informatie over de niet in de balans opgenomen verplichtingen.";"";"";"";"";"";"";"Article: 376, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Article: 381, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 1|Article: 396, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 115, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 114|Chapter: 215, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 207|Chapter: 252, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 509|Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 131|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 266|Chapter: 650, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 328|Chapter: B9, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 106|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 126|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 204"
856;"rj-i:OffBalanceSheetAssetsDisclosure";2;"   Disclosure of contingent assets";"   Informatieverschaffing over niet in de balans opgenomen activa";"   Informatieverschaffing over niet in de balans opgenomen activa";"   Informatieverschaffing over niet in de balans opgenomen activa";"";"OffBalanceSheetAssetsDisclosure";"rj-i";"OffBalanceSheetAssetsDisclosure";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OffBalanceSheetAssetsDisclosure";"xbrli:item";1;0;"frc-abstr:OffBalanceSheetCommitmentsDisclosureTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De nadere informatie over niet in de balans opgenomen activa.";"";"";"";"";"";"";"Chapter: 215, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 207|Chapter: 252, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 518|Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 131|Chapter: 645, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 308"
857;"rj-i:OffBalanceSheetLiabilitiesLiabilityClaimDescription";2;"   Description of off-balance sheet commitments relating to liability claims";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake aansprakelijkheidsstellingen";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake aansprakelijkheidsstellingen";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake aansprakelijkheidsstellingen";"";"OffBalanceSheetLiabilitiesLiabilityClaimDescription";"rj-i";"OffBalanceSheetLiabilitiesLiabilityClaimDescription";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OffBalanceSheetLiabilitiesLiabilityClaimDescription";"xbrli:item";1;0;"frc-abstr:OffBalanceSheetCommitmentsDisclosureTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De beschrijving van de verplichtingen waarvoor de rechtspersoon zich aansprakelijk heeft gesteld voor de schulden van de deelneming alsmede de vermelding van de vorm waarin de aansprakelijkheid gesteld is.";"";"";"";"";"";"";"Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 617|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 621|Chapter: B3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 130|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 205"
858;"rj-i:OffBalanceSheetCommitmentsPurchaseCommitmentsDescription";2;"   Description of off-balance sheet liabilities relating to purchase commitments";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake investeringsverplichtingen";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake investeringsverplichtingen";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake investeringsverplichtingen";"";"OffBalanceSheetCommitmentsPurchaseCommitmentsDescription";"rj-i";"OffBalanceSheetCommitmentsPurchaseCommitmentsDescription";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OffBalanceSheetCommitmentsPurchaseCommitmentsDescription";"xbrli:item";1;0;"frc-abstr:OffBalanceSheetCommitmentsDisclosureTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De vermelding van het totaalbedrag van de betalingen inzake vaste activa waaraan de rechtspersoon zich heeft verbonden en/of het totaalbedrag van de verplichtingen uit in- en verkoopcontracten met een abnormaal grote afname- of leveringsplicht voor voorraden.";"";"";"";"";"";"";"Chapter: 252, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 515|Chapter: 252, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 516|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 206|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 207"
859;"rj-i:OffBalanceSheetCommitmentsGuaranteesDescription";2;"   Description of off-balance sheet commitments relating to guarantees";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake garanties";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake garanties";"   Beschrijving van niet in de balans opgenomen verplichtingen inzake garanties";"";"OffBalanceSheetCommitmentsGuaranteesDescription";"rj-i";"OffBalanceSheetCommitmentsGuaranteesDescription";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OffBalanceSheetCommitmentsGuaranteesDescription";"xbrli:item";1;0;"frc-abstr:OffBalanceSheetCommitmentsDisclosureTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De vermelding van de verplichtingen waarvoor de rechtspersoon zekerheden heeft gesteld en de vermelding van de vorm waarin de zekerheid gesteld is, bijvoorbeeld aansprakelijkheid, pand of hypotheek.";"";"";"";"";"";"";"Chapter: 252, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 102|Chapter: 252, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 509"
860;"frc-abstr:LiabilitiesUnrecognisedTitle";1;"Liabilities unrecognised title";"Niet verwerkte verplichtingen";"Niet verwerkte verplichtingen";"Niet verwerkte verplichtingen";"";"LiabilitiesUnrecognisedTitle";"frc-abstr";"LiabilitiesUnrecognisedTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#LiabilitiesUnrecognisedTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
861;"rj-i:InventoriesPurchaseCommitmentsDescription";2;"   Description of commitments to purchase or sell inventories";"   Beschrijving van verplichtingen tot aan- of verkoop van voorraden";"   Beschrijving van verplichtingen tot aan- of verkoop van voorraden";"   Beschrijving van verplichtingen tot aan- of verkoop van voorraden";"";"InventoriesPurchaseCommitmentsDescription";"rj-i";"InventoriesPurchaseCommitmentsDescription";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#InventoriesPurchaseCommitmentsDescription";"xbrli:item";1;0;"frc-abstr:LiabilitiesUnrecognisedTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De beschrijving van de omvang en looptijd van verplichtingen tot aan- of verkoop van voorraden indien deze van bijzondere betekenis zijn.";"";"";"";"";"";"";"Chapter: 220, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 510|Chapter: B4, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110|Chapter: B10, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 208"
862;"frc-i:ArrangementsNotCompletedDisclosure";2;"   Arrangements not completed disclosure";"   Niet-afgewikkelde overeenkomsten, toelichting";"   Niet-afgewikkelde overeenkomsten, toelichting";"   Niet-afgewikkelde overeenkomsten, toelichting";"";"ArrangementsNotCompletedDisclosure";"frc-i";"ArrangementsNotCompletedDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ArrangementsNotCompletedDisclosure";"xbrli:item";1;0;"frc-abstr:LiabilitiesUnrecognisedTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"Niet in de balans vermelde verplichtingen uit hoofde van nog niet afgewikkelde overeenkomsten, waar nog verplichtingen uit voortvloeien.";"";"";"";"Hier kan tekstueel een toelichting worden gegeven op de niet uit de balans vermelde verplichtingen uit hoofde van nog niet afgewikkelde overeenkomsten, waar nog verplichtingen uit voortvloeien.";"";"";""
863;"frc-i:DeferredTaxReceivablesAndLiabilitiesUnrecognisedDisclosure";2;"   Deferred tax receivables and liabilities unrecognised disclosure";"   Niet verwerkte latente belastingverplichtingen en -vorderingen, toelichting";"   Niet verwerkte latente belastingverplichtingen en -vorderingen, toelichting";"   Niet verwerkte latente belastingverplichtingen en -vorderingen, toelichting";"";"DeferredTaxReceivablesAndLiabilitiesUnrecognisedDisclosure";"frc-i";"DeferredTaxReceivablesAndLiabilitiesUnrecognisedDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DeferredTaxReceivablesAndLiabilitiesUnrecognisedDisclosure";"xbrli:item";1;0;"frc-abstr:LiabilitiesUnrecognisedTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"Niet in de balans vermelde in de toekomst te verrekenen belastingbedragen als gevolg van tijdelijke verschillen (is alleen van toepassing wanneer de jaarrekening op commerciële grondslag is opgesteld).";"";"";"";"Niet in de balans vermelde in de toekomst te verrekenen belastingbedragen als gevolg van tijdelijke verschillen (is alleen van toepassing wanneer de jaarrekening op commerciële grondslag is opgesteld).";"";"";""
864;"frc-abstr:ContractsOperatingLeaseTitle";1;"Contracts operating lease title";"Operationele leasecontracten";"Operationele leasecontracten";"Operationele leasecontracten";"";"ContractsOperatingLeaseTitle";"frc-abstr";"ContractsOperatingLeaseTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#ContractsOperatingLeaseTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
865;"rj-i:OperatingLeasesDisclosure";2;"   Disclosure of operating leases";"   Informatieverschaffing over operationele leases";"   Informatieverschaffing over operationele leases";"   Informatieverschaffing over operationele leases";"";"OperatingLeasesDisclosure";"rj-i";"OperatingLeasesDisclosure";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#OperatingLeasesDisclosure";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De nadere informatie over operationele leases.";"";"";"";"";"";"";"Chapter: 292, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 210|Chapter: 292, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 212, Subparagraph: d|Chapter: B11, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 113"
866;"frc-abstr:ContractsOperatingLeaseSpecificationTitle";1;"Contract operating lease, specification [title]";"Operationele leasecontracten, specificatie [titel]";"Operationele leasecontracten, specificatie [titel]";"Operationele leasecontracten, specificatie [titel]";"";"ContractsOperatingLeaseSpecificationTitle";"frc-abstr";"ContractsOperatingLeaseSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#ContractsOperatingLeaseSpecificationTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
867;"frc-i:ContractsOperatingLeaseNameCompany";2;"   Contracts operating lease name company";"   Naam maatschappij";"   Naam maatschappij operationele lease contract";"   Naam maatschappij operationele lease contract";"http://www.xbrl.org/2003/role/terseLabel";"ContractsOperatingLeaseNameCompany";"frc-i";"ContractsOperatingLeaseNameCompany";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ContractsOperatingLeaseNameCompany";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseSpecificationTitle";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De naam van de maatschappij met betrekking tot het operationele leasecontract waarbij de oorspronkelijke waarde van het activum meer dan € 50.000 bedraagt.";"";"";"";"De naam van de maatschappij met betrekking tot het operationele leasecontract waarbij de totale waarde van het oorspronkelijke activum meer dan € 50.000 bedraagt.";"";"";""
868;"frc-i:ObligatoryLeaseContractYearly";2;"   Obligatory lease contract yearly";"   Jaarverplichting";"   Jaarverplichting operationele leasecontract";"   Jaarverplichting operationele leasecontract";"http://www.xbrl.org/2003/role/terseLabel";"ObligatoryLeaseContractYearly";"frc-i";"ObligatoryLeaseContractYearly";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ObligatoryLeaseContractYearly";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De jaarverplichting van het operationele leasecontract waarbij de oorspronkelijke waarde van het activum meer dan € 50.000 bedraagt, van het jaar waarover gerapporteerd wordt.";"";"";"";"De jaarlijkse verplichting voor de huur van een goed, inclusief de kosten van onderhoud, reparaties en verzekeringen. Het eigendom van het goed blijft liggen bij de verhuurder. Behoeft alleen te worden ingevuld indien voor een operationele leasecontract de totale waarde van het oorspronkelijke activum meer dan € 50.000 bedraagt.";"";"";""
869;"frc-i:FixedMaturityLeaseContracts";2;"   Fixed maturity lease contracts";"   Vaste looptijd J/N";"   Vaste looptijd leasecontract J/N";"   Vaste looptijd leasecontract J/N";"http://www.xbrl.org/2003/role/terseLabel";"FixedMaturityLeaseContracts";"frc-i";"FixedMaturityLeaseContracts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FixedMaturityLeaseContracts";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Indicatie dat het leasecontract een gedefinieerde of onbepaalde looptijd kent (J/N).";"";"";"";"Geeft aan dat het leasecontract een bepaalde of onbepaalde looptijd kent (J/N).";"";"";""
870;"frc-i:MaturityInMonthsContractsOperatingLease";2;"   Maturity in months contracts operating lease";"   Looptijd in maanden";"   Looptijd in maanden leasecontract";"   Looptijd in maanden leasecontract";"http://www.xbrl.org/2003/role/terseLabel";"MaturityInMonthsContractsOperatingLease";"frc-i";"MaturityInMonthsContractsOperatingLease";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#MaturityInMonthsContractsOperatingLease";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseSpecificationTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De looptijd in maanden van het operationele leasecontract waarbij de oorspronkelijke waarde van het activum meer dan € 50.000 bedraagt. Dit veld kan leeg gelaten worden indien de looptijd onbekend is. Indien er sprake is van onbepaalde tijd, dient de looptijd met 999 te worden ingevuld.";"";"";"";"De looptijd van het operationele leasecontract waarbij de totale waarde van het oorspronkelijke activum meer dan € 50.000 bedraagt in maanden. Dit veld kan leeg gelaten worden indien de looptijd onbekend is. Indien er sprake is van onbepaalde tijd, dient de looptijd met 999 te worden ingevuld.";"";"";""
871;"frc-i:ClosingDateContractsOperatingLease";2;"   Closing date contracts operating lease";"   Einddatum";"   Einddatum leasecontract";"   Einddatum leasecontract";"http://www.xbrl.org/2003/role/terseLabel";"ClosingDateContractsOperatingLease";"frc-i";"ClosingDateContractsOperatingLease";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ClosingDateContractsOperatingLease";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseSpecificationTitle";"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De einddatum van het operationele leasecontract waarbij de oorspronkelijke waarde van het activum meer dan € 50.000 bedraagt. Dit veld kan leeg gelaten worden indien er sprake is van een looptijd van onbepaalde tijd.";"";"";"";"De einddatum van het operationele leasecontract waarbij de totale waarde van het oorspronkelijke activum meer dan € 50.000 bedraagt. Dit veld kan leeg gelaten worden indien er sprake is van een looptijd van onbepaalde tijd.";"";"";""
872;"frc-abstr:ContractsOperatingLeaseTitle";1;"Contracts operating lease title";"Operationele leasecontracten";"Operationele leasecontracten";"Operationele leasecontracten";"";"ContractsOperatingLeaseTitle";"frc-abstr";"ContractsOperatingLeaseTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#ContractsOperatingLeaseTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
873;"frc-i:ContractsOperatingLease";2;"   Contract operating lease";"   Operationele leasecontracten";"   Operationele leasecontracten";"   Operationele leasecontracten";"";"ContractsOperatingLease";"frc-i";"ContractsOperatingLease";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ContractsOperatingLease";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het totaal aan verplichtingen dat voortvloeit uit de operationele leasecontracten.";"";"";"";"Het totaal aan verplichtingen dat voortvloeit uit de operationele leasecontracten.";"";"";""
874;"frc-i:NumberOperatingLeaseContracts";2;"   Number operating lease contracts";"   Aantal leasecontracten";"   Aantal leasecontracten";"   Aantal leasecontracten";"";"NumberOperatingLeaseContracts";"frc-i";"NumberOperatingLeaseContracts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#NumberOperatingLeaseContracts";"xbrli:item";1;0;"frc-abstr:ContractsOperatingLeaseTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het totaal aantal lopende leasecontracten, ook indien de oorspronkelijke waarde van het activum minder dan € 50.000,- bedraagt.";"";"";"";"Het totaal aantal lopende leasecontracten, ook indien de oorspronkelijke waarde van het activum (het object dat geleased wordt) minder dan € 50.000,- bedraagt.";"";"";""
875;"frc-abstr:OperationalProvisionsOtherTitle";1;"Operational provisions other title";"Overige (niet) operationele voorzieningen";"Overige (niet) operationele voorzieningen";"Overige (niet) operationele voorzieningen";"";"OperationalProvisionsOtherTitle";"frc-abstr";"OperationalProvisionsOtherTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#OperationalProvisionsOtherTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
