;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptKredietMicroCategoriaal2016)"

"Sort";"ID";"Level";"Label nl";"Label en";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Documentation de";"Documentation fr";"Ddef.Guidance nl";"Ddef.Guidance en";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
741;"frc-i:CapitalSumBorrowingArrangements";2;"   Hoofdsom";"   Capital sum borrowing arrangements";"   Hoofdsom schuld";"   Hoofdsom schuld";"http://www.xbrl.org/2003/role/terseLabel";"CapitalSumBorrowingArrangements";"frc-i";"CapitalSumBorrowingArrangements";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CapitalSumBorrowingArrangements";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"Hoofdsom van de financiëring.";"";"";"";"De hoogte van de lening, exclusief de rente.";"";"";"";""
742;"frc-i:RedemptionYearlyPayables";2;"   Aflossing (bedrag p.j.)";"   Redemption yearly payables";"   Aflossing (bedrag p.j.) schuld";"   Aflossing (bedrag p.j.) schuld";"http://www.xbrl.org/2003/role/terseLabel";"RedemptionYearlyPayables";"frc-i";"RedemptionYearlyPayables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RedemptionYearlyPayables";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Bedrag van aflossing per jaar van de schuld / verplichting.";"";"";"";"Bedrag dat in het boekjaar is afgelost op de lopende schuld of verplichting.";"";"";"";""
743;"frc-i:InterestRatePayablesIndicator";2;"   Rentepercentage J/N";"   Interest rate payables indicator";"   Rentepercentage schuld J/N";"   Rentepercentage schuld J/N";"http://www.xbrl.org/2003/role/terseLabel";"InterestRatePayablesIndicator";"frc-i";"InterestRatePayablesIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#InterestRatePayablesIndicator";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Indicatie dat sprake is van betaling van rente op de schuld / verplichting J/N.";"";"";"";"Rentevoet J/N schuld";"";"";"";""
744;"frc-i:InterestRateYearlyPayablesPercentage";2;"   Rentepercentage";"   Interest rate yearly payables percentage";"   Rentepercentage schuld";"   Rentepercentage schuld";"http://www.xbrl.org/2003/role/terseLabel";"InterestRateYearlyPayablesPercentage";"frc-i";"InterestRateYearlyPayablesPercentage";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#InterestRateYearlyPayablesPercentage";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Het nominaal rentepercentage per jaar.";"";"";"";"Het rentevoet percentage per jaar.";"";"";"";""
745;"frc-i:FixedMaturityPayablesIndicator";2;"   Vaste looptijd J/N";"   Fixed maturity payables indicator";"   Vaste looptijd schuld J/N";"   Vaste looptijd schuld J/N";"http://www.xbrl.org/2003/role/terseLabel";"FixedMaturityPayablesIndicator";"frc-i";"FixedMaturityPayablesIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FixedMaturityPayablesIndicator";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Indicatie dat de schuld / verplichting een gedefinieerde of onbepaalde looptijd kent (J/N).";"";"";"";"Geeft aan dat de schuld / verplichting een gedefinieerde of onbepaalde looptijd kent (J/N).";"";"";"";""
746;"frc-i:OriginalMaturityInMonthsBorrowingArrangements";2;"   Oorspronkelijke looptijd (in mnd)";"   Original maturity in months borrowing arrangements";"   Oorspronkelijke looptijd (in mnd) schuld";"   Oorspronkelijke looptijd (in mnd) schuld";"http://www.xbrl.org/2003/role/terseLabel";"OriginalMaturityInMonthsBorrowingArrangements";"frc-i";"OriginalMaturityInMonthsBorrowingArrangements";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#OriginalMaturityInMonthsBorrowingArrangements";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Instant";"None";0;0;"Oorspronkelijke looptijd in maanden van de verplichtingen.";"";"";"";"Oorspronkelijke looptijd in maanden van de verplichtingen.";"";"";"";""
747;"frc-i:SecurityPayables";2;"   Zekerheid J/N";"   Security payables";"   Zekerheid schuld J/N";"   Zekerheid schuld J/N";"http://www.xbrl.org/2003/role/terseLabel";"SecurityPayables";"frc-i";"SecurityPayables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SecurityPayables";"xbrli:item";4;0;"frc-abstr:PayablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Zekerheid verschaft (J/N) op de schuld / verplichting.";"";"";"";"Zekerheid verschaft (J/N) op de schuld / verplichting.";"";"";"";""
748;"frc-abstr:ReceivablesOtherSpecificationTitle";1;"Overige vorderingen, specificatie [titel]";"Receivables other, specification [title]";"Overige vorderingen, specificatie [titel]";"Overige vorderingen, specificatie [titel]";"";"ReceivablesOtherSpecificationTitle";"frc-abstr";"ReceivablesOtherSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#ReceivablesOtherSpecificationTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
749;"frc-i:NameCounterpartyReceivables";2;"   Naam tegenpartij";"   Name counterparty receivables";"   Naam tegenpartij vordering";"   Naam tegenpartij vordering";"http://www.xbrl.org/2003/role/terseLabel";"NameCounterpartyReceivables";"frc-i";"NameCounterpartyReceivables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#NameCounterpartyReceivables";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Instant";"None";0;0;"De naam van de tegenpartij van de vordering.";"";"";"";"De naam van de tegenpartij van de vordering.";"";"";"";""
750;"frc-i:BalanceSheetValueReceivables";2;"   Boekwaarde";"   Balance sheet value receivables";"   Boekwaarde vordering";"   Boekwaarde vordering";"http://www.xbrl.org/2003/role/terseLabel";"BalanceSheetValueReceivables";"frc-i";"BalanceSheetValueReceivables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#BalanceSheetValueReceivables";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"Boekwaarde van de vordering.";"";"";"";"De boekwaarde waartegen de vorderingen zijn opgenomen op de balans.";"";"";"";""
751;"frc-i:RedemptionYearlyReceivables";2;"   Aflossing (bedrag p.j.)";"   Redemption yearly receivables";"   Aflossing vordering (bedrag p.j.)";"   Aflossing vordering (bedrag p.j.)";"http://www.xbrl.org/2003/role/terseLabel";"RedemptionYearlyReceivables";"frc-i";"RedemptionYearlyReceivables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RedemptionYearlyReceivables";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Bedrag aflossing per jaar van de vordering.";"";"";"";"Bedrag dat in het boekjaar is afgelost op de lopende schuld of vordering.";"";"";"";""
752;"frc-i:InterestRateReceivablesIndicator";2;"   Rentepercentage J/N";"   Interest rate receivables indicator";"   Rentepercentage vordering J/N";"   Rentepercentage vordering J/N";"http://www.xbrl.org/2003/role/terseLabel";"InterestRateReceivablesIndicator";"frc-i";"InterestRateReceivablesIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#InterestRateReceivablesIndicator";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Indicatie dat sprake is van betaling van rente op de vordering (J/N).";"";"";"";"Geeft aan of er sprake is van betaling van rente op de vordering (J/N).";"";"";"";""
753;"frc-i:InterestRateYearlyReceivablesPercentage";2;"   Rentepercentage";"   Interest rate yearly receivables percentage";"   Rentepercentage vordering";"   Rentepercentage vordering";"http://www.xbrl.org/2003/role/terseLabel";"InterestRateYearlyReceivablesPercentage";"frc-i";"InterestRateYearlyReceivablesPercentage";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#InterestRateYearlyReceivablesPercentage";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Het nominale rentepercentage per jaar.";"";"";"";"Het nominale rentepercentage per jaar.";"";"";"";""
754;"frc-i:SubordinationReceivablesIndicator";2;"   Indicatie achterstelling J/N";"   Subordination receivables indicator";"   Indicatie achterstelling vordering J/N";"   Indicatie achterstelling vordering J/N";"http://www.xbrl.org/2003/role/terseLabel";"SubordinationReceivablesIndicator";"frc-i";"SubordinationReceivablesIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SubordinationReceivablesIndicator";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Indicatie achterstelling (J/N).";"";"";"";"Geeft aan of er sprake is van een achterstelling (J/N).";"";"";"";""
755;"frc-i:SecurityReceivables";2;"   Zekerheid J/N";"   Security receivables";"   Zekerheid vordering J/N";"   Zekerheid vordering J/N";"http://www.xbrl.org/2003/role/terseLabel";"SecurityReceivables";"frc-i";"SecurityReceivables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SecurityReceivables";"xbrli:item";2;0;"frc-abstr:ReceivablesOtherSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Zekerheid verschaft (J/N) op de vordering.";"";"";"";"Zekerheid verschaft (J/N) op de vordering.";"";"";"";""
756;"frc-abstr:NotesLivestockBreedingSpecificationTitle";1;"Toelichting op de veeteelt specificatie [Titel]";"Livestock breeding specification [Title]";"Toelichting op de veeteelt specificatie [Titel]";"Toelichting op de veeteelt specificatie [Titel]";"";"NotesLivestockBreedingSpecificationTitle";"frc-abstr";"NotesLivestockBreedingSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#NotesLivestockBreedingSpecificationTitle";"sbr:presentationItem";9;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
757;"frc-i:DivergenceOfRegulationsToGiveBetterInsight";2;"   Afwijking van voorschriften voor het verschaffen van inzicht";"   Divergence of regulations to give better insight.";"   Afwijking van voorschriften voor het verschaffen van inzicht";"   Afwijking van voorschriften voor het verschaffen van inzicht";"";"DivergenceOfRegulationsToGiveBetterInsight";"frc-i";"DivergenceOfRegulationsToGiveBetterInsight";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DivergenceOfRegulationsToGiveBetterInsight";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De keuze of er word afgeweken van de standaard voorschriften om een beter inzicht te geven.";"";"";"";"";"";"";"";"Article: 362, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108"
758;"frc-i:DivergenceOfRegulationsToGiveBetterInsightDisclosure";2;"   Informatieverschaffing op de afwijking van voorschriften voor het verschaffen van inzicht";"   Disclosure of the divergence of regulations to give better insight";"   Informatieverschaffing op de afwijking van voorschriften voor het verschaffen van inzicht";"   Informatieverschaffing op de afwijking van voorschriften voor het verschaffen van inzicht";"";"DivergenceOfRegulationsToGiveBetterInsightDisclosure";"frc-i";"DivergenceOfRegulationsToGiveBetterInsightDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DivergenceOfRegulationsToGiveBetterInsightDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De reden waarom er word afgeweken van de standaard voorschriften om een beter inzicht te geven.";"";"";"";"";"";"";"";"Article: 362, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108"
759;"frc-i:RevenuesAndAccretionDisclosure";2;"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"   Disclosure on the revenue, when the revenue holds both revenue and accretion";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"   Toelichting op de omzet, indien de omzet zowel omzet als aanwas betreft.";"";"RevenuesAndAccretionDisclosure";"frc-i";"RevenuesAndAccretionDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenuesAndAccretionDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"Toelichtig op de omzet, indien de omzet zowel omzet als aanwas betreft vul Ja in. Hierbij wijkt de rapporteur bewust af van BW2 titel 9.";"";"";"";"Toelichtig op de omzet, indien de omzet zowel omzet als aanwas betreft vul Ja in. Hierbij wijkt de rapporteur bewust af van BW9.";"";"";"";""
760;"frc-i:RevenuesAndAccretionBreakdownDisclosure";2;"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"   Disclosure for the purpose of the breakdown of the revenue and accretion.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"   Toelichting om uitsplisting te geven op de omzet en aanwas.";"";"RevenuesAndAccretionBreakdownDisclosure";"frc-i";"RevenuesAndAccretionBreakdownDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenuesAndAccretionBreakdownDisclosure";"xbrli:item";9;0;"frc-abstr:NotesLivestockBreedingSpecificationTitle";"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"Toelichting om uitsplisting te geven op de omzet en aanwas.";"";"";"";"Indien het concept omzet en aanwas is ingevuld kan dit concept gebruikt worden om een verdere tekstuele uitsplitsing te geven.";"";"";"";""
761;"frc-abstr:ResultOrdinaryActivitiesDisclosureTitle";1;"Resultaat uit gewone bedrijfsuitoefening, toelichting [Title]";"Result from ordinary activities, disclosure [Title]";"Resultaat uit gewone bedrijfsuitoefening, toelichting [Title]";"Resultaat uit gewone bedrijfsuitoefening, toelichting [Title]";"";"ResultOrdinaryActivitiesDisclosureTitle";"frc-abstr";"ResultOrdinaryActivitiesDisclosureTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#ResultOrdinaryActivitiesDisclosureTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
762;"frc-i:ResultOrdinaryActivitiesDisclosure";2;"   Resultaat uit gewone bedrijfsuitoefening, toelichting";"   Result ordinary activities disclosure";"   Resultaat uit gewone bedrijfsuitoefening, toelichting";"   Resultaat uit gewone bedrijfsuitoefening, toelichting";"";"ResultOrdinaryActivitiesDisclosure";"frc-i";"ResultOrdinaryActivitiesDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ResultOrdinaryActivitiesDisclosure";"xbrli:item";1;0;"frc-abstr:ResultOrdinaryActivitiesDisclosureTitle";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"De toelichting op het resultaat uit gewone bedrijfsuitoefening.";"";"";"";"Toelichting op het resultaat dat de onderneming verkrijgt uit het voeren van de normale verkoop van diensten en producten. Het bevat geen bijzondere eenmalige baten (zoals verkoop van een pand).";"";"";"";""
763;"frc-abstr:SubordinatedLoansSpecificationTitle";1;"Achtergestelde schulden, specificatie [titel]";"Subordinated loans specification [title]";"Achtergestelde schulden, specificatie [titel]";"Achtergestelde schulden, specificatie [titel]";"";"SubordinatedLoansSpecificationTitle";"frc-abstr";"SubordinatedLoansSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#SubordinatedLoansSpecificationTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
764;"frc-i:NameCounterpartyPayables";2;"   Naam tegenpartij";"   Name counterparty payables";"   Naam tegenpartij schuld";"   Naam tegenpartij schuld";"http://www.xbrl.org/2003/role/terseLabel";"NameCounterpartyPayables";"frc-i";"NameCounterpartyPayables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#NameCounterpartyPayables";"xbrli:item";4;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Instant";"None";0;0;"De naam van de tegenpartij van de schuld / verplichting. In het geval het een schuld aan een kredietinstelling betreft, is dit altijd de naam van de desbetreffende bank.";"";"";"";"De naam van de tegenpartij van de schuld / verplichting. In het geval het een schuld aan een kredietinstelling betreft, is dit altijd de naam van de desbetreffende bank.";"";"";"";""
765;"frc-i:FamilyFriendsOthersSubordinatedLoansIndicator";2;"   Indicatie familie, vrienden of anderen J/N";"   Family, friends and others indicator Y/N";"   Indicatie achtergestelde schuld familie, vrienden of anderen J/N";"   Indicatie achtergestelde schuld familie, vrienden of anderen J/N";"http://www.xbrl.org/2003/role/terseLabel";"FamilyFriendsOthersSubordinatedLoansIndicator";"frc-i";"FamilyFriendsOthersSubordinatedLoansIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FamilyFriendsOthersSubordinatedLoansIndicator";"xbrli:item";2;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Indicatie dat sprake is van een achtergestelde schuld aan familie, vrienden of andere personen. Indien dergelijke schuld dan dient Ja te worden ingevuld, zo niet dan Nee.";"";"";"";"Deze indicator geeft aan of de achtergestelde schuld een lening betreft van een familielid, vriend(en) of andere personen. Indien sprake is van een lening door familie, vrienden of andere personen dan dient hier Ja te worden ingevuld.";"";"";"";""
766;"frc-i:BalanceSheetValuePayables";2;"   Boekwaarde";"   Balance sheet value payables";"   Boekwaarde schuld";"   Boekwaarde schuld";"http://www.xbrl.org/2003/role/terseLabel";"BalanceSheetValuePayables";"frc-i";"BalanceSheetValuePayables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#BalanceSheetValuePayables";"xbrli:item";4;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"Boekwaarde van de schuld /verplichting.";"";"";"";"De boekwaarde waartegen de schuld/lening op de balans van de onderneming staat.";"";"";"";""
767;"frc-i:CapitalSumBorrowingArrangements";2;"   Hoofdsom";"   Capital sum borrowing arrangements";"   Hoofdsom schuld";"   Hoofdsom schuld";"http://www.xbrl.org/2003/role/terseLabel";"CapitalSumBorrowingArrangements";"frc-i";"CapitalSumBorrowingArrangements";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CapitalSumBorrowingArrangements";"xbrli:item";4;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"Hoofdsom van de financiëring.";"";"";"";"De hoogte van de lening, exclusief de rente.";"";"";"";""
768;"frc-i:NominalCreditLimit";2;"   Nominale kredietlimiet";"   Nominal credit limit";"   Nominale kredietlimiet schuld";"   Nominale kredietlimiet schuld";"http://www.xbrl.org/2003/role/terseLabel";"NominalCreditLimit";"frc-i";"NominalCreditLimit";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#NominalCreditLimit";"xbrli:item";2;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"De nominale kredietlimiet per balansdatum van de schuld / verplichting.";"";"";"";"De kredietlimiet zoals deze in het contract met de kredietverlener vermeld staat.";"";"";"";""
769;"frc-i:AdditionalCreditLimit";2;"   Aanvullende kredietlimiet";"   Additional credit limit";"   Aanvullende kredietlimiet schuld";"   Aanvullende kredietlimiet schuld";"http://www.xbrl.org/2003/role/terseLabel";"AdditionalCreditLimit";"frc-i";"AdditionalCreditLimit";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AdditionalCreditLimit";"xbrli:item";2;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"De extra aanvulling op de nominale kredietlimiet (bv een seizoenskrediet) van de schuld / verplichting.";"";"";"";"De extra aanvulling op de hoogte van de nominale kredietlimiet (bv een seizoenskrediet) van de schuld / verplichting.";"";"";"";""
770;"frc-i:RedemptionYearlyPayables";2;"   Aflossing (bedrag p.j.)";"   Redemption yearly payables";"   Aflossing (bedrag p.j.) schuld";"   Aflossing (bedrag p.j.) schuld";"http://www.xbrl.org/2003/role/terseLabel";"RedemptionYearlyPayables";"frc-i";"RedemptionYearlyPayables";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RedemptionYearlyPayables";"xbrli:item";4;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Bedrag van aflossing per jaar van de schuld / verplichting.";"";"";"";"Bedrag dat in het boekjaar is afgelost op de lopende schuld of verplichting.";"";"";"";""
771;"frc-i:InterestRatePayablesIndicator";2;"   Rentepercentage J/N";"   Interest rate payables indicator";"   Rentepercentage schuld J/N";"   Rentepercentage schuld J/N";"http://www.xbrl.org/2003/role/terseLabel";"InterestRatePayablesIndicator";"frc-i";"InterestRatePayablesIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#InterestRatePayablesIndicator";"xbrli:item";4;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Indicatie dat sprake is van betaling van rente op de schuld / verplichting J/N.";"";"";"";"Rentevoet J/N schuld";"";"";"";""
772;"frc-i:InterestRateYearlyPayablesPercentage";2;"   Rentepercentage";"   Interest rate yearly payables percentage";"   Rentepercentage schuld";"   Rentepercentage schuld";"http://www.xbrl.org/2003/role/terseLabel";"InterestRateYearlyPayablesPercentage";"frc-i";"InterestRateYearlyPayablesPercentage";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#InterestRateYearlyPayablesPercentage";"xbrli:item";4;0;"frc-abstr:SubordinatedLoansSpecificationTitle";"0";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"Het nominaal rentepercentage per jaar.";"";"";"";"Het rentevoet percentage per jaar.";"";"";"";""
