;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT20163(BankRptKredietMicroFunctioneel2015)"

"Sort";"ID";"Level";"Label en";"Label nl";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Ddef.Guidance en";"Ddef.Guidance nl";"References"
394;"bank-agro:CropInsuranceCosts";5;"            Crop insurance costs";"            Gewassenverzekeringskosten";"";"CropInsuranceCosts";"bank-agro";"CropInsuranceCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CropInsuranceCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de verzekering van gewassen.";"";"De kosten voor de verzekering van gewassen.";""
395;"bank-agro:CultivationDisposalCosts";5;"            Cultivation disposal costs";"            Afvoerkosten teeltafval";"";"CultivationDisposalCosts";"bank-agro";"CultivationDisposalCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CultivationDisposalCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het afvoeren van teeltafval.";"";"De kosten voor het afvoeren van teeltafval.";""
396;"bank-agro:CO2OCAPWaterCosts";5;"            CO2 OCAP water costs";"            CO2-, OCAP- en waterkosten";"";"CO2OCAPWaterCosts";"bank-agro";"CO2OCAPWaterCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CO2OCAPWaterCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het verbruik van CO2 , OCAP en water.";"";"De kosten voor het verbruik van CO2 , OCAP en water. OCAP staat voro Organic Carbondioxide for Assimilation of Plants.";""
397;"bank-agro:CultivationCostsOther";5;"            Cultivation costs other";"            Overige teeltkosten";"";"CultivationCostsOther";"bank-agro";"CultivationCostsOther";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CultivationCostsOther";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De overige kosten die met de teelt verband houden en niet apart gedefinieerd zijn.";"";"Dit kunnen onder meer containerkosten,  kosten voor dekmateriaal kwekers,  licentiekosten, keurkosten en behandelingskosten zijn.";""
398;"bank-agro:CultivationCosts";5;"            Cultivation costs, total";"            Teeltkosten, totaal";"http://www.xbrl.org/2003/role/totalLabel";"CultivationCosts";"bank-agro";"CultivationCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CultivationCosts";"xbrli:item";2;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";""
399;"bank-agro:GasCosts";4;"         Gas costs";"         Gaskosten";"";"GasCosts";"bank-agro";"GasCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#GasCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten aan eigen verbruik gas of warmte, inclusief vastrecht.";"";"De kosten aan eigen verbruik gas of warmte, inclusief vastrecht.";""
400;"bank-agro:ElectricityCosts";4;"         Electricity costs";"         Elektrakosten";"";"ElectricityCosts";"bank-agro";"ElectricityCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ElectricityCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor eigen verbruik elektra, inclusief vastrecht.";"";"De kosten voor eigen verbruik elektra, inclusief vastrecht.";""
401;"bank-agro:WKKMaintenanceCosts";4;"         WKK maintenance costs";"         Onderhoudskosten WKK";"";"WKKMaintenanceCosts";"bank-agro";"WKKMaintenanceCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#WKKMaintenanceCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten van onderhoud aan de WKK-installaties.";"";"De kosten van onderhoud aan de WKK-installaties. Warmtekrachtkoppeling (WKK) is een efficiënte manier van energieopwekking.";""
402;"bank-agro:WKKLeaseCosts";4;"         WKK lease costs";"         Leasekosten WKK";"";"WKKLeaseCosts";"bank-agro";"WKKLeaseCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#WKKLeaseCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De operationele leasekosten van de WKK-installatie(s). Warmtekrachtkoppeling (WKK) is een efficiënte manier van energieopwekking.";"";"De operationele leasekosten van de WKK-installatie(s). Warmtekrachtkoppeling (WKK) is een efficiënte manier van energieopwekking.";""
403;"bank-agro:AuctionCosts";4;"         Auction Costs";"         Veilingkosten";"";"AuctionCosts";"bank-agro";"AuctionCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AuctionCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Het bedrag aan veilingkosten.";"";"Het bedrag aan veilingkosten.";""
404;"bank-agro:SalesPackackingFustCosts";4;"         Sales, packacking and fust costs";"         Afzet-, verpakking- en fustkosten";"";"SalesPackackingFustCosts";"bank-agro";"SalesPackackingFustCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#SalesPackackingFustCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Het totaalbedrag aan kosten voor afzet (verkoop), verpakking en fust. Hier onder vallen bijvoorbeeld ook stickers en bedrukkingen, keramiek etc.";"";"Het totaalbedrag aan kosten voor afzet (verkoop), verpakking en fust. Hier onder vallen bijvoorbeeld ook stickers en bedrukkingen, keramiek etc.";""
405;"bank-agro:TransportCosts";4;"         Transport Costs";"         Transportkosten";"";"TransportCosts";"bank-agro";"TransportCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#TransportCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten aan transport. Kosten voor een personenauto vallen hier niet onder.";"";"De kosten aan transport. Kosten voor een personenauto vallen hier niet onder.";""
406;"bank-agro-abstracts:PotTreeCultivationTitle";2;"   Pot and tree cultivation title";"   Specificatie potplanten- en boomteelt";"";"PotTreeCultivationTitle";"bank-agro-abstracts";"PotTreeCultivationTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#PotTreeCultivationTitle";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
407;"bank-agro:PurchaseCostsPottedPlantsPropagation";3;"      Purchase costs potted plants propagation";"      Inkoopkosten planten opkweek";"";"PurchaseCostsPottedPlantsPropagation";"bank-agro";"PurchaseCostsPottedPlantsPropagation";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#PurchaseCostsPottedPlantsPropagation";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De inkoopkosten voor afgeteelde potplanten voor opkweek.";"";"De inkoopkosten voor afgeteelde potplanten voor opkweek.";""
408;"bank-agro:PurchaseCostsPottedPlantsSale";3;"      Purchase costs potted plants sale";"      Inkoopkosten planten handel";"";"PurchaseCostsPottedPlantsSale";"bank-agro";"PurchaseCostsPottedPlantsSale";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#PurchaseCostsPottedPlantsSale";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De inkoopkosten voor afgeteelde potplanten voor de verkoop.";"";"De inkoopkosten voor afgeteelde potplanten voor de verkoop.";""
409;"bank-agro:PurchaseCostsPots";3;"      Purchase costs pots";"      Inkoopkosten potten";"";"PurchaseCostsPots";"bank-agro";"PurchaseCostsPots";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#PurchaseCostsPots";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De inkoopkosten voor potten in de teelt van potplanten en bomen.";"";"De inkoopkosten voor potten in de teelt van potplanten en bomen.";""
410;"bank-agro:PurchaseCostsPottingSoil";3;"      Purchase costs potting soil";"      Inkoopkosten potgrond";"";"PurchaseCostsPottingSoil";"bank-agro";"PurchaseCostsPottingSoil";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#PurchaseCostsPottingSoil";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De inkoopkosten voor potgrond, in de teelt van potplanten en bomen.";"";"De inkoopkosten voor potgrond, in de teelt van potplanten en bomen.";""
411;"bank-agro-abstracts:MushroomOthersCultivationTitle";2;"   Mushroom and others cultivation title";"   Specificatie champignon- en andere paddenstoelenteelt";"";"MushroomOthersCultivationTitle";"bank-agro-abstracts";"MushroomOthersCultivationTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#MushroomOthersCultivationTitle";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
412;"bank-agro:CompostCosts";3;"      Compost costs";"      Compostkosten";"";"CompostCosts";"bank-agro";"CompostCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CompostCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De som van de kosten voor compost, dekaarde, bijvoeding, vullen en leeg maken.";"";"De som van de kosten voor compost, dekaarde, bijvoeding, vullen en leeg maken.";""
413;"bank-agro:MushroomCompostDisposalCosts";3;"      Mushroom compost disposal costs";"      Afvoerkosten champost";"";"MushroomCompostDisposalCosts";"bank-agro";"MushroomCompostDisposalCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#MushroomCompostDisposalCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De afvoerkosten voor champignoncompost (champost).";"";"In tegenstelling tot “echte compost” is champost niet gemaakt op basis van uitsluitend plantaardige stoffen.";""
414;"bank-agro-abstracts:BulbCultivationTitle";2;"   Bulb cultivation title";"   Specificatie bloembollenteelt";"";"BulbCultivationTitle";"bank-agro-abstracts";"BulbCultivationTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#BulbCultivationTitle";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
415;"bank-agro:PurchaseCostsBulbsSale";3;"      Purchase costs bulbs for sale";"      Inkoopkosten bloembollen handel";"";"PurchaseCostsBulbsSale";"bank-agro";"PurchaseCostsBulbsSale";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#PurchaseCostsBulbsSale";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De inkoopkosten voor bloembollen voor de verkoop.";"";"De inkoopkosten voor bloembollen voor de verkoop.";""
416;"bank-agro:ContractedCultivationCosts";3;"      Contracted cultivation costs";"      Contractteeltkosten";"";"ContractedCultivationCosts";"bank-agro";"ContractedCultivationCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ContractedCultivationCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de teelt op contractbasis.";"";"De kosten voor de teelt op contractbasis.";""
417;"bank-agro-abstracts:FarmingTitle";2;"   Farming title";"   Specificatie akkerbouw";"";"FarmingTitle";"bank-agro-abstracts";"FarmingTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#FarmingTitle";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
418;"bank-agro:ReimbursementWorkOthers";3;"      Reimbursement work others";"      Vergoeding werk aan derden";"";"ReimbursementWorkOthers";"bank-agro";"ReimbursementWorkOthers";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ReimbursementWorkOthers";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De vergoeding voor geleverde werkzaamheden aan derden.";"";"De vergoeding voor geleverde werkzaamheden aan derden.";""
419;"bank-agro:ProductCustomizingCosts";3;"      Product customizing costs";"      Productbewerkingskosten";"";"ProductCustomizingCosts";"bank-agro";"ProductCustomizingCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ProductCustomizingCosts";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten, die gemaakt worden bij de bewerking van het primair product van het bedrijf (ten behoeve van het toevoegen van waarde).";"";"De kosten, die gemaakt worden bij de bewerking van het primair product van het bedrijf (ten behoeve van het toevoegen van waarde). Dit element hoort specifiek bij akkerbouw.";""
420;"bank-agro-abstracts:FruitCultivationTitle";2;"   Fruit cultivation title";"   Specificatie fruitteelt";"";"FruitCultivationTitle";"bank-agro-abstracts";"FruitCultivationTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#FruitCultivationTitle";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
421;"bank-agro:AccretionFruitTrellises";3;"      Accretion fruit trellises";"      Aanwas fruitopstanden";"";"AccretionFruitTrellises";"bank-agro";"AccretionFruitTrellises";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AccretionFruitTrellises";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De balansmutatie van de fruitopstanden.";"";"De balansmutatie van de fruitopstanden.";""
422;"bank-agro:SortingCostsThirdParties";3;"      Sorting costs third parties";"      Sorteerkosten derden";"";"SortingCostsThirdParties";"bank-agro";"SortingCostsThirdParties";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#SortingCostsThirdParties";"xbrli:item";1;0;0;"bank-agro-tuples:AgricultureSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten van sorteren door derden.";"";"De kosten van sorteren door derden.";""
423;"bank-agro-tuples:LivestockBreedingSpecification";1;"Livestock breeding specification";"Veeteelt";"";"LivestockBreedingSpecification";"bank-agro-tuples";"LivestockBreedingSpecification";"https://www.sbrbanken.nl/BT2016/domein/bank/tuples/bank-agro-tuples#LivestockBreedingSpecification";"xbrli:tuple";1;1;0;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";""
424;"bank-agro-abstracts:CommonDataTitle";2;"   Common data title";"   Algemene gegevens";"";"CommonDataTitle";"bank-agro-abstracts";"CommonDataTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#CommonDataTitle";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
425;"bank-agro:LivestockBreedingType";3;"      Livestock breeding type";"      Veeteelt type";"";"LivestockBreedingType";"bank-agro";"LivestockBreedingType";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#LivestockBreedingType";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"bank-codes:LivestockBreedingItemType";"LivestockBreeding";"xbrli:stringItemType";"Enumeration";"0";"";"Kalverhouderij|Leghennenhouderij|Melkgeitenhouderij|Melkveehouderij|Parelhoenhouderij|Varkenshouderij|Vleeseendenhouderij|Vleeskalkoenenhouderij|Vleeskuikenshouderij";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";""
426;"bank-agro:UtilisedFarmlandOwnProperty";3;"      Utilised farmland own property";"      Bouwgrond in eigendom";"";"UtilisedFarmlandOwnProperty";"bank-agro";"UtilisedFarmlandOwnProperty";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#UtilisedFarmlandOwnProperty";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De totale oppervlakte bouwgrond in eigendom, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw.";"";"De totale oppervlakte bouwgrond in eigendom, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw.";""
427;"bank-agro:UtilisedFarmlandThirdParties";3;"      Utilised farmland third parties";"      Bouwgrond van derden";"";"UtilisedFarmlandThirdParties";"bank-agro";"UtilisedFarmlandThirdParties";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#UtilisedFarmlandThirdParties";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De totale oppervlakte bouwgrond van derden, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw. De bouwgrond is bijvoorbeeld gehuurd of gepacht.";"";"De totale oppervlakte bouwgrond van derden, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw. De bouwgrond is bijvoorbeeld gehuurd of gepacht.";""
428;"kvk-abstr:AssetsTitle";3;"      Assets";"      Activa";"urn:bank:preflabel:label";"AssetsTitle";"kvk-abstr";"AssetsTitle";"http://www.nltaxonomie.nl/10.0/report/kvk/abstracts/kvk-abstracts#AssetsTitle";"sbr:presentationItem";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
429;"bank-agro:PropertyPlantEquipmentLivestock";4;"         Property plant equipment livestock";"         Materiële vaste activa: Gebruiksvee";"";"PropertyPlantEquipmentLivestock";"bank-agro";"PropertyPlantEquipmentLivestock";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#PropertyPlantEquipmentLivestock";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gedeelte van de materiële vaste activa dat betrekking heeft op het vee dat ter wille van zijn nut gehouden wordt.";"";"";""
430;"bank-agro:StockAssetsCurrentNonLivestock";4;"         Stock assets current non livestock";"         Voorraden (vlottende activa): Niet gebruiksvee";"";"StockAssetsCurrentNonLivestock";"bank-agro";"StockAssetsCurrentNonLivestock";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#StockAssetsCurrentNonLivestock";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het deel van de voorraden dat betrekking heeft op het gedeelte dat niet tot het gebruiksvee behoort.";"";"";""
431;"bank-agro-abstracts:AllocatedRevenuesTitle";3;"      Allocated revenues title";"      Toegerekende opbrengsten";"";"AllocatedRevenuesTitle";"bank-agro-abstracts";"AllocatedRevenuesTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#AllocatedRevenuesTitle";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
432;"bank-agro:RevenueLivestock";4;"         Revenue livestock";"         Omzet vee";"";"RevenueLivestock";"bank-agro";"RevenueLivestock";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#RevenueLivestock";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De omzet voortkomend uit het houden van vee.";"";"De omzet voortkomend uit het houden van vee.";""
433;"bank-agro:AccretionLivestock";4;"         Accretion livestock";"         Aanwas vee";"";"AccretionLivestock";"bank-agro";"AccretionLivestock";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AccretionLivestock";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De aanwas van vee voortkomend uit het houden van vee.";"";"De aanwas van vee voortkomend uit het houden van vee.";""
434;"bank-agro:SinglePaymentScheme";4;"         Single payment scheme";"         Bedrijfstoeslag";"";"SinglePaymentScheme";"bank-agro";"SinglePaymentScheme";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#SinglePaymentScheme";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het totaal aan verkregen bedrijfstoeslag.";"";"Het totaal aan verkregen bedrijfstoeslag.";""
